Year,Rank,Title,Author,Cover,Rating,Reviews,Price,Genre,Sub-Genres
2015,5,StrengthsFinder 2.0,Gallup,Hardcover,4.1 out of 5 stars,"8,376",$22.91,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2015,6,Go Set a Watchman: A Novel,Harper Lee,Hardcover,3.8 out of 5 stars,"53,737",$13.05,Fiction,"Historical Fiction, Adult"
2015,7,"Enchanted Forest: An Inky Quest and Coloring book (Activity Books, Mindfulness and Meditation, Illustrated Floral Prints)",Johanna Basford,Paperback,4.7 out of 5 stars,"8,403",$11.08,Fiction,"Fantasy, Young Adult, Dragons, Childrens, Magic"
2015,8,All the Light We Cannot See,Anthony Doerr,Hardcover,4.5 out of 5 stars,"230,244",$17.88,Fiction,"Historical Fiction, Adult"
2015,9,The Girl on the Train,Paula Hawkins,Hardcover,4.1 out of 5 stars,"493,777",$14.94,Fiction,"Mystery, Thriller, Crime"
2015,10,Adult Coloring Book: Stress Relieving Patterns,Blue Star Coloring,Paperback,4.5 out of 5 stars,"4,363",$9.95,Fiction,"Colouring Books, Time Travel, Adult, Fantasy, Art"
2015,11,Diary of a Wimpy Kid #10: Old School,Jeff Kinney,Hardcover,4.7 out of 5 stars,"33,467",$9.79,Fiction,"Childrens, Young Adult"
2015,12,To Kill a Mockingbird,Harper Lee,Mass Market Paperback,4.7 out of 5 stars,"139,082",$16.95,Fiction,"Historical Fiction, Young Adult"
2015,13,Adult Coloring Book: Stress Relieving Animal Designs,Blue Star Coloring,Paperback,4.6 out of 5 stars,"4,011",$9.95,Nonfiction,"Colouring Books, Adult Colouring Books"
2015,14,"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley Patterns",Coloring Books for Adults,Paperback,4.5 out of 5 stars,"3,206",$8.99,Nonfiction,Adult Colouring Books
2015,15,Humans of New York : Stories,Brandon Stanton,Hardcover,4.9 out of 5 stars,"5,439",$14.99,Nonfiction,"Art, Biography, Adult"
2015,16,The Martian,Andy Weir,Paperback,4.7 out of 5 stars,"175,240",$8.99,Fiction,"Science Fiction, Adventure, Adult, Thriller"
2015,17,"Oh, the Places You'll Go!",Dr. Seuss,Hardcover,4.9 out of 5 stars,"51,935",$9.81,Fiction,"Childrens, Fantasy, Young Adult"
2015,18,Knock-Knock Jokes for Kids: Knock-Knock Jokes for Kids (Joke Book & Gift Idea for Children Ages 6-12. Doubles as a Dad Jokes book for Father's Day and Birthdays),Rob Elliott,Paperback,4.5 out of 5 stars,"6,092",$4.64,Fiction,Childrens
2015,19,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,Board book,4.9 out of 5 stars,"30,969",$6.34,Fiction,Childrens
2015,20,The Day the Crayons Quit,Drew Daywalt,Hardcover,4.8 out of 5 stars,"24,150",$9.50,Fiction,"Childrens, Art, Fantasy"
2015,21,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,Paperback,4.7 out of 5 stars,"90,833",$11.79,Nonfiction,"History, Biography"
2015,22,"Jesus Calling, Padded Hardcover, with Scripture References: Enjoying Peace in His Presence (A 365-Day Devotional)",Sarah Young,Hardcover,4.9 out of 5 stars,"41,575",$7.29,Nonfiction,"Religion, Spirituality"
2015,23,Mindset: The New Psychology of Success,Carol S. Dweck,Paperback,4.6 out of 5 stars,"22,081",$10.94,Nonfiction,"Psychology, Self Help, Business, Personal Development, Leadership, Parenting"
2015,24,"Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades of Grey Series, 4)",E L James,Paperback,4.5 out of 5 stars,"118,396",$1.19,Fiction,"Adult, Chick Lit"
2015,25,Creative Haven Creative Cats Coloring Book (Adult Coloring Books: Pets),Marjorie Sarnat,Paperback,4.8 out of 5 stars,"5,289",$6.50,Nonfiction,"Colouring Books, Adult Colouring Books"
2015,26,How to Win Friends & Influence People (Dale Carnegie Books),Dale Carnegie,Paperback,4.7 out of 5 stars,"33,853",$9.99,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2015,27,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2015,28,Balance (Angie’s Extreme Stress Menders),Angie Grace,Paperback,4.6 out of 5 stars,"2,291",$11.95,Fiction,"Historical Fiction, Literary Fiction"
2015,29,Creative Haven Owls Coloring Book (Adult Coloring Books: Animals),Marjorie Sarnat,Paperback,4.7 out of 5 stars,"5,370",$5.38,Nonfiction,"Colouring Books, Art"
2015,30,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,Hardcover,4.6 out of 5 stars,"15,138",$27.99,Nonfiction,"Cookbooks, Reference"
2015,31,Giraffes Can't Dance,Giles Andreae,Board book,4.8 out of 5 stars,"29,586",$6.50,Fiction,Childrens
2015,32,Wonder,R. J. Palacio,Hardcover,4.7 out of 5 stars,"66,837",$10.29,Fiction,"Young Adult, Childrens"
2015,33,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,Paperback,4.7 out of 5 stars,"9,500",$14.88,Nonfiction,"Self Help, Business, Personal Development, Psychology, Leadership"
2015,34,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2015,35,Being Mortal: Medicine and What Matters in the End,Atul Gawande,Hardcover,4.7 out of 5 stars,"47,336",$15.34,Nonfiction,"Science, Medical, Philosophy"
2015,36,Love You Forever,Robert Munsch,Paperback,4.9 out of 5 stars,"62,093",$4.98,Fiction,Childrens
2015,37,The Very Hungry Caterpillar,Eric Carle,Board book,4.9 out of 5 stars,"76,343",$6.79,Fiction,Childrens
2015,38,Between the World and Me,Ta-Nehisi Coates,Hardcover,4.6 out of 5 stars,"43,425",$14.30,Nonfiction,"Memoir, History, Biography"
2015,39,Baby Touch and Feel: Animals,DK,Board book,4.7 out of 5 stars,"11,912",$4.29,Fiction,Childrens
2015,40,The Book with No Pictures,B. J. Novak,Hardcover,4.8 out of 5 stars,"20,045",$11.49,Fiction,Childrens
2015,41,The Wright Brothers,David McCullough,Hardcover,4.5 out of 5 stars,"20,957",$17.60,Nonfiction,"History, Biography"
2015,42,Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Adult Coloring Books: Animals),Marty Noble,Paperback,4.6 out of 5 stars,"2,678",$6.99,Nonfiction,"Colouring Books, Adult Colouring Books, Art"
2015,43,The Nightingale: A Novel,Kristin Hannah,Hardcover,4.7 out of 5 stars,"337,324",$12.70,Fiction,"Historical Fiction, Romance"
2015,44,"The Pioneer Woman Cooks: Dinnertime - Comfort Classics, Freezer Food, 16-minute Meals, and Other Delicious Ways to Solve Supper",Ree Drummond,Hardcover,4.8 out of 5 stars,"8,792",$17.98,Nonfiction,"Cookbooks, Reference, Adult"
2015,45,What Pet Should I Get? (Classic Seuss),Dr. Seuss,Hardcover,4.8 out of 5 stars,"6,699",$9.45,Fiction,Childrens
2015,46,Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),Bill O'Reilly,Hardcover,4.5 out of 5 stars,"12,931",$24.00,Nonfiction,"History, Biography, Politics"
2015,47,Harry Potter Coloring Book,Scholastic,Paperback,4.8 out of 5 stars,"16,444",$19.99,Nonfiction,"Colouring Books, Art, Childrens, Adult Colouring Books"
2015,48,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Chris Kyle,Mass Market Paperback,4.5 out of 5 stars,"42,659",$7.99,Nonfiction,"Biography, History, Memoir, Autobiography"
2015,49,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,Hardcover,4.6 out of 5 stars,"16,780",$17.34,Nonfiction,"Nutrition, Cookbooks, Self Help"
2016,1,"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script",J.K. Rowling,Hardcover,4.3 out of 5 stars,"106,005",$12.66,Fiction,"Fantasy, Young Adult, Magic, Adventure"
2016,2,StrengthsFinder 2.0,Gallup,Hardcover,4.1 out of 5 stars,"8,376",$22.91,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2016,3,First 100 Words: A Padded Board Book,Roger Priddy,Board book,4.7 out of 5 stars,"38,571",$4.06,Nonfiction,Childrens
2016,4,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,Hardcover,4.5 out of 5 stars,"59,199",$8.56,Nonfiction,"Self Help, Personal Development, Psychology"
2016,5,"Oh, the Places You'll Go!",Dr. Seuss,Hardcover,4.9 out of 5 stars,"51,935",$9.81,Fiction,"Childrens, Fantasy, Young Adult"
2016,6,Diary of a Wimpy Kid #11: Double Down,Jeff Kinney,Hardcover,4.7 out of 5 stars,"30,238",$9.62,Fiction,"Childrens, Young Adult"
2016,7,When Breath Becomes Air,Paul Kalanithi,Hardcover,4.7 out of 5 stars,"107,658",$14.85,Nonfiction,"Memoir, Biography, Medical, Autobiography"
2016,8,Giraffes Can't Dance,Giles Andreae,Board book,4.8 out of 5 stars,"29,586",$6.50,Fiction,Childrens
2016,9,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2016,10,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,Hardcover,4.6 out of 5 stars,"16,780",$17.34,Nonfiction,"Nutrition, Cookbooks, Self Help"
2016,11,A Man Called Ove: A Novel,Fredrik Backman,Paperback,4.6 out of 5 stars,"195,872",$14.77,Fiction,"Adult, Literary Fiction"
2016,12,Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),Bill O'Reilly,Hardcover,4.6 out of 5 stars,"21,562",$12.96,Nonfiction,History
2016,13,How to Win Friends & Influence People (Dale Carnegie Books),Dale Carnegie,Paperback,4.7 out of 5 stars,"33,853",$9.99,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2016,14,The Magnolia Story,Chip Gaines,Hardcover,4.7 out of 5 stars,"21,946",$11.34,Nonfiction,"Memoir, Biography, Autobiography"
2016,15,Laugh-Out-Loud Jokes for Kids,Rob Elliott,Paperback,4.6 out of 5 stars,"12,077",$4.64,Nonfiction,"Childrens, Reference, Comedy"
2016,16,To Kill a Mockingbird,Harper Lee,Mass Market Paperback,4.7 out of 5 stars,"139,082",$16.95,Fiction,"Historical Fiction, Young Adult"
2016,17,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,Hardcover,4.4 out of 5 stars,"115,877",$16.83,Nonfiction,"Memoir, Biography, Politics, Sociology"
2016,18,Fantastic Beasts and Where to Find Them: The Original Screenplay (Harry Potter),J.K. Rowling,Hardcover,4.6 out of 5 stars,"15,786",$13.17,Fiction,"Fantasy, Young Adult, Magic, Childrens"
2016,19,Hamilton: The Revolution,Lin-Manuel Miranda,Hardcover,4.9 out of 5 stars,"14,538",$21.04,Fiction,"Young Adult, Romance, Chick Lit"
2016,20,The Girl on the Train,Paula Hawkins,Paperback,4.1 out of 5 stars,"493,777",$8.86,Fiction,"Mystery, Thriller, Crime"
2016,21,Mindset: The New Psychology of Success,Carol S. Dweck,Paperback,4.6 out of 5 stars,"22,081",$10.94,Nonfiction,"Psychology, Self Help, Business, Personal Development, Leadership, Parenting"
2016,22,"The Official SAT Study Guide, 2016 Edition",The College Board,Paperback,4.4 out of 5 stars,"1,123",$16.89,Nonfiction,"Reference, Education, Childrens"
2016,23,"Adult Coloring Book Designs: Stress Relief Coloring Book: Garden Designs, Mandalas, Animals, and Paisley Patterns",Adult Coloring Book Designs,Paperback,4.5 out of 5 stars,"3,166",$8.99,Nonfiction,"Colouring Books, Adult Colouring Books"
2016,24,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2016,25,Milk and Honey,Rupi Kaur,Paperback,4.7 out of 5 stars,"63,527",$7.83,Nonfiction,"Adult, Romance"
2016,26,The Going To Bed Book,Sandra Boynton,Board book,4.8 out of 5 stars,"18,782",$5.02,Fiction,"Childrens, Adventure"
2016,27,Born to Run,Bruce Springsteen,Hardcover,4.6 out of 5 stars,"13,298",$17.88,Nonfiction,"Science, Adventure"
2016,28,Alexander Hamilton,Ron Chernow,Paperback,4.7 out of 5 stars,"32,314",$12.12,Nonfiction,"History, Biography, Politics"
2016,29,The Very Hungry Caterpillar,Eric Carle,Board book,4.9 out of 5 stars,"76,343",$6.79,Fiction,Childrens
2016,30,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,Paperback,4.7 out of 5 stars,"9,500",$14.88,Nonfiction,"Self Help, Business, Personal Development, Psychology, Leadership"
2016,31,The Constitution of the United States,National Center for Constitutional Studies,Paperback,4.9 out of 5 stars,"6,078",$1.50,Nonfiction,"History, Politics, Philosophy, Reference"
2016,32,Wonder,R. J. Palacio,Hardcover,4.7 out of 5 stars,"66,837",$10.29,Fiction,"Young Adult, Childrens"
2016,33,The Wonderful Things You Will Be,Emily Winfield Martin,Hardcover,4.9 out of 5 stars,"31,106",$10.79,Fiction,"Childrens, Fantasy, Young Adult"
2016,34,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Paperback,4.7 out of 5 stars,"46,789",$9.35,Nonfiction,"Self Help, Personal Development, Psychology, Business"
2016,35,Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),Thug Kitchen,Hardcover,4.6 out of 5 stars,"15,138",$27.99,Nonfiction,"Cookbooks, Reference"
2016,36,Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Scholastic,Paperback,4.7 out of 5 stars,"5,251",$24.00,Nonfiction,"Childrens, Reference, Gaming"
2016,37,Cravings: Recipes for All the Food You Want to Eat: A Cookbook,Chrissy Teigen,Hardcover,4.7 out of 5 stars,"11,220",$15.25,Fiction,Romance
2016,38,Between the World and Me,Ta-Nehisi Coates,Hardcover,4.6 out of 5 stars,"43,425",$14.30,Nonfiction,"Memoir, History, Biography"
2016,39,Calm the F*ck Down: An Irreverent Adult Coloring Book,Sasha O'Hara,Paperback,4.6 out of 5 stars,"21,393",$6.99,Nonfiction,"Self Help, Psychology, Personal Development"
2016,40,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,Board book,4.9 out of 5 stars,"30,969",$6.34,Fiction,Childrens
2016,41,"Jesus Calling, Padded Hardcover, with Scripture References: Enjoying Peace in His Presence (A 365-Day Devotional)",Sarah Young,Hardcover,4.9 out of 5 stars,"41,575",$7.29,Nonfiction,"Religion, Spirituality"
2016,42,Night,Elie Wiesel,Paperback,4.7 out of 5 stars,"21,468",$7.05,Fiction,"Mystery, Young Adult"
2016,43,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,Paperback,4.9 out of 5 stars,"64,665",$52.98,Fiction,"Fantasy, Young Adult, Magic, Childrens, Adventure"
2016,44,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)",J.K. Rowling,Hardcover,4.9 out of 5 stars,"18,061",$21.34,Fiction,"Fantasy, Young Adult, Magic, Childrens"
2016,45,10-Day Green Smoothie Cleanse,JJ Smith,Paperback,4.7 out of 5 stars,"38,276",$9.89,Nonfiction,"Cookbooks, Self Help, Reference"
2016,46,"Uninvited: Living Loved When You Feel Less Than, Left Out, and Lonely",Lysa TerKeurst,Paperback,4.7 out of 5 stars,"12,119",$9.49,Nonfiction,"Self Help, Religion"
2016,47,The Nightingale: A Novel,Kristin Hannah,Hardcover,4.7 out of 5 stars,"337,324",$12.70,Fiction,"Historical Fiction, Romance"
2016,48,Harry Potter and the Chamber of Secrets Illustrated Edition (2),J. K. Rowling,Hardcover,4.9 out of 5 stars,"15,730",$21.99,Fiction,"Fantasy, Young Adult, Magic, Childrens"
2017,1,Wonder,R. J. Palacio,Hardcover,4.7 out of 5 stars,"66,837",$10.29,Fiction,"Young Adult, Childrens"
2017,2,Milk and Honey,Rupi Kaur,Paperback,4.7 out of 5 stars,"63,527",$7.83,Nonfiction,"Adult, Romance"
2017,3,Giraffes Can't Dance,Giles Andreae,Board book,4.8 out of 5 stars,"29,586",$6.50,Fiction,Childrens
2017,4,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,Hardcover,4.5 out of 5 stars,"149,415",$14.11,Nonfiction,"Self Help, Psychology, Personal Development, Philosophy, Business"
2017,5,The Getaway (Diary of a Wimpy Kid),Jeff Kinney,Hardcover,4.7 out of 5 stars,"31,944",$9.98,Fiction,"Childrens, Young Adult"
2017,6,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,Paperback,4.4 out of 5 stars,"13,424",$8.22,Nonfiction,"Cookbooks, Reference"
2017,7,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J. D. Vance,Hardcover,4.4 out of 5 stars,"115,877",$16.83,Nonfiction,"Memoir, Biography, Politics, Sociology"
2017,8,Astrophysics for People in a Hurry,Neil deGrasse Tyson,Hardcover,4.6 out of 5 stars,"36,726",$13.26,Nonfiction,"Science, History"
2017,9,First 100 Words: A Padded Board Book,Roger Priddy,Board book,4.7 out of 5 stars,"38,571",$4.06,Nonfiction,Childrens
2017,10,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,Hardcover,4.6 out of 5 stars,"16,780",$17.34,Nonfiction,"Nutrition, Cookbooks, Self Help"
2017,11,The Handmaid's Tale,Margaret Atwood,Paperback,4.3 out of 5 stars,"162,036",$8.95,Fiction,"Science Fiction, Fantasy, Adult"
2017,12,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2017,13,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Paperback,4.7 out of 5 stars,"46,789",$9.35,Nonfiction,"Self Help, Personal Development, Psychology, Business"
2017,14,What Happened,Hillary Rodham Clinton,Hardcover,4.5 out of 5 stars,"11,187",$13.94,Fiction,"Romance, Chick Lit, Mystery, Adult"
2017,15,"Oh, the Places You'll Go!",Dr. Seuss,Hardcover,4.9 out of 5 stars,"51,935",$9.81,Fiction,"Childrens, Fantasy, Young Adult"
2017,16,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,Hardcover,4.7 out of 5 stars,"46,940",$7.37,Nonfiction,"Self Help, Personal Development, Leadership, Psychology, Business"
2017,17,1984: 75th Anniversary,George Orwell,Mass Market Paperback,4.6 out of 5 stars,"118,944",$6.34,Fiction,"Science Fiction, Politics"
2017,18,How to Win Friends & Influence People (Dale Carnegie Books),Dale Carnegie,Paperback,4.7 out of 5 stars,"33,853",$9.99,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2017,19,Origin: A Novel (Robert Langdon),Dan Brown,Hardcover,4.3 out of 5 stars,"139,079",$24.84,Fiction,"Thriller, Mystery, Adventure"
2017,20,A Man Called Ove: A Novel,Fredrik Backman,Paperback,4.6 out of 5 stars,"195,872",$14.77,Fiction,"Adult, Literary Fiction"
2017,21,The Sun and Her Flowers,Rupi Kaur,Paperback,4.7 out of 5 stars,"23,118",$12.18,Nonfiction,"Adult, Romance"
2017,22,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,Board book,4.9 out of 5 stars,"30,969",$6.34,Fiction,Childrens
2017,23,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2017,24,The Going To Bed Book,Sandra Boynton,Board book,4.8 out of 5 stars,"18,782",$5.02,Fiction,"Childrens, Adventure"
2017,25,StrengthsFinder 2.0,Gallup,Hardcover,4.1 out of 5 stars,"8,376",$22.91,Nonfiction,"Business, Self Help, Leadership, Personal Development, Psychology, Reference"
2017,26,The Wonderful Things You Will Be,Emily Winfield Martin,Hardcover,4.9 out of 5 stars,"31,106",$10.79,Fiction,"Childrens, Fantasy, Young Adult"
2017,27,The Shack: Where Tragedy Confronts Eternity,William P. Young,Paperback,4.6 out of 5 stars,"41,503",$10.44,Fiction,"Spirituality, Religion"
